name,slug,city,state,region,control,schoolType,websiteUrl,admissionsUrl,academicsUrl,majorsUrl,applicationUrl,financialAidUrl,tuitionInState,tuitionOutOfState,tuitionInternational,tuitionYear,enrollmentTotal,enrollmentUndergrad,acceptanceRate,graduationRate,dataSourceUrl,verificationStatus,baseballNickname,baseballWebsiteUrl,rosterUrl,scheduleUrl,campsUrl,questionnaireUrl,generalContactUrl,generalContactEmail,division,conference,logoUrl,currentRosterSize,averageGpa,scholarshipNotes,scholarshipInfoUrl,transferHeavy,jucoFriendly,baseballDataSourceUrl,baseballVerificationStatus
Alexandria Technical & Community College,alexandria-technical-and-community-college,,MN,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/alexandriatechnicalcommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/alexandriatechnicalcommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/alexandriatechnicalcommunitycollege/schedule,,,,,NJCAA_D3,Region 13,,,,"NJCAA Division III programs do not offer athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Anoka-Ramsey Community College,anoka-ramsey-community-college,,MN,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/anokaramseycommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/anokaramseycommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/anokaramseycommunitycollege/schedule,,,,,NJCAA_D3,Region 13,,,,"NJCAA Division III programs do not offer athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Atlantic Cape Community College,atlantic-cape-community-college,,NJ,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/atlanticcapecommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/atlanticcapecommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/atlanticcapecommunitycollege/schedule,,,,,NJCAA_D3,Region 19,,,,"NJCAA Division III programs do not offer athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Bergen Community College,bergen-community-college,,NJ,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/bergencommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/bergencommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/bergencommunitycollege/schedule,,,,,NJCAA_D3,Region 19,,,,"NJCAA Division III programs do not offer athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Borough of Manhattan Community College,borough-of-manhattan-community-college,,NY,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/boroughofmanhattancommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/boroughofmanhattancommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/boroughofmanhattancommunitycollege/schedule,,,,,NJCAA_D3,Region 15,,,,"NJCAA Division III programs do not offer athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Bronx Community College,bronx-community-college,,NY,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/bronxcommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/bronxcommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/bronxcommunitycollege/schedule,,,,,NJCAA_D3,Region 15,,,,"NJCAA Division III programs do not offer athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Brookdale Community College,brookdale-community-college,,NJ,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/brookdalecommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/brookdalecommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/brookdalecommunitycollege/schedule,,,,,NJCAA_D3,Region 19,,,,"NJCAA Division III programs do not offer athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Bunker Hill Community College,bunker-hill-community-college,,MA,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/bunkerhillcommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/bunkerhillcommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/bunkerhillcommunitycollege/schedule,,,,,NJCAA_D3,Region 21,,,,"NJCAA Division III programs do not offer athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Caldwell Community College & Technical Institute,caldwell-community-college-and-technical-institute,,NC,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/caldwellcommunitycollegetechnicali,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/caldwellcommunitycollegetechnicali/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/caldwellcommunitycollegetechnicali/schedule,,,,,NJCAA_D3,Region 10,,,,"NJCAA Division III programs do not offer athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Camden County College,camden-county-college,,NJ,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/camdencountycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/camdencountycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/camdencountycollege/schedule,,,,,NJCAA_D3,Region 19,,,,"NJCAA Division III programs do not offer athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
